        0.0000000000      -16.4718973425
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
